Date_time,Disposition,Site_name,Site_at,Start_NAD83_East,Start_NAD83_North,End_NAD83_East,End_NAD83_North,Dry_site,System_type,Water_source,Length_m,Width_m,Hour,Minute,End_time,Total_survey_time,Habitat_type,Precipitation,Air_temp_150cm_C,Water_tmp_5cm_C,Relative_humidity,Wind_speed,Floating_veg_perc,Floating_species,Submerged_veg_perc,Submerged_species,Emergent_veg_perc,Emergent_species,Perimeter_veg_perc,Perimeter_species,Comments
2024-07-16T21:36:00Z,none,Quartz Pool,Canelo,545291,3492905,NA,NA,no,stream,runoff,NA,7,21,36,2156,20,lotic,none,24.8,23.9,65.8,breezy,0,NA,0,NA,0,NA,40,"scirpus, willow",Surveyed TNC/FS fenceline to Quartz Pool. All dry except for Quartz Pool.
2024-07-16T22:04:00Z,none,"TNC, Upper",Canelo,544852,3492268,544813,3492004,no,stream,spring,NA,6,22,04,2241,37,lotic,none,24.8,19.7,65.8,breezy,10,algae,10,algae,10,"grasses, scirpus, willow",100,"grasses, forbs, willow, scirpus",NA
2024-07-17T14:40:00Z,removed,Section 8,Babacomari,554479,3500235,554939,3500021,no,stream,spring,NA,7,14,40,1615,95,lotic,none,30.9,33.299999999999997,40.5,still,5,algae,0,NA,10,"grasses, scirpus",70,"grasses, willow, sedge, cottonwood",NA
2024-07-17T14:49:00Z,observed,Mojonera Tank,Cobre Ridge,469559,3481079,NA,NA,no,stock tank,runoff,38,23,14,49,1531,42,lentic,none,33.6,29.8,44.7,breezy,100,"lemma, algae",0,NA,5,"eleocharis, forbs",20,"grasses, forbs, seep willow","2 adults in upper pool, 4 in lower. 190 juv in lower, 500 in upper. 49 dead juvenile RACH observed in SE section of upper pool. It appears a turquoise-color film was present only in this sandy section, no other dead bodies observed elsewhere in tank. photos, 2 poribund bodies collected - JML"
2024-07-17T15:00:00Z,removed,Section 1,Babacomari,551445,3499790,547970,3500331,no,stream,spring,NA,13,15,00,1647,107,lotic,none,32.700000000000003,30.3,38.5,breezy,15,"lemma, algae",0,NA,5,"grasses, forbs, willow",95,"grasses, eleocharis, willow, cottonwood",NA
2024-07-17T16:23:00Z,observed,Alamito Tank,Cobre Ridge,462976,3484700,NA,NA,no,stock tank,runoff,66,55,16,23,1633,10,lentic,none,33,37.6,42.8,breezy,0,NA,10,potamogeton,0,NA,0,0,NA
2024-07-17T16:42:00Z,removed,Section 10,Babacomari,555514,3500303,556311,3499660,no,stream,spring,NA,3,16,42,1712,30,lotic,none,31.7,32.9,38.200000000000003,breezy,0,NA,5,algae,5,willow,10,"grasses, ash, willow",NA
2024-07-17T17:03:00Z,observed,Coches Tank,Cobre Ridge,460041,3481169,NA,NA,no,stock tank,runoff,73,36,17,03,1734,31,lentic,none,32.9,29.8,41.9,breezy,20,"lemma, algae",0,NA,0,NA,5,"grasses, forbs",12 in main tank. 7 in puddle by parking area NE of tank (1 pair in amplexus). Water in sand trap.
2024-07-17T20:24:00Z,removed,Section 11,Babacomari,556311,3499660,556744,3499797,no,stream,spring,NA,11,20,24,2106,42,lotic,none,24.7,25.2,59.3,still,10,algae,5,algae,5,"grasses, willow",100,"grasses, willow, cottonwood, ash",NA
2024-07-17T20:27:00Z,removed,Section 10,Babacomari,555514,3500303,556311,3499660,no,stream,spring,NA,3,20,27,2115,48,lotic,none,24.3,25.6,66.099999999999994,still,0,NA,5,algae,5,willow,10,"grasses, ash, willow",measured 136.5mm SVL
2024-07-17T20:50:00Z,removed,Section 1,Babacomari,551445,3499790,547970,3500331,no,stream,spring,NA,13,20,50,34,224,lotic,none,22.9,25.2,79.8,breezy,15,"lemma, algae",0,NA,5,"grasses, forbs, willow",95,"grasses, eleocharis, willow, cottonwood",NA
2024-07-17T21:44:00Z,none,Empire Gulch Spring,LCNCA,534339,3517030,534180,3516981,no,stream,spring,NA,n/r,21,44,2216,32,lotic,none,26.2,20,54.5,still,60,"lemma, algae",10,algae,75,"aquatic forbs, willow",100,"grasses, forbs, willow, cottonwood",NA
2024-07-17T21:52:00Z,removed,Section 8,Babacomari,554479,3500235,554939,3500021,no,stream,spring,NA,7,21,52,2258,66,lotic,none,22.2,24.4,81.2,still,5,algae,0,NA,10,"grasses, scirpus",70,"grasses, willow, sedge, cottonwood",Done in reverse
2024-07-17T22:13:00Z,removed,Section 3 House Pond,Babacomari,552082,3499617,NA,NA,no,pond,runoff,228,178,22,13,2336,81,lentic,none,22.3,27,71.900000000000006,still,15,algae,50,potamogeton,10,"forbs, willow",95,"grasses, eleocharis, willow, cottonwood",NA
2024-07-17T22:20:00Z,removed,Section 2,Babacomari,551445,3499790,551886,3499599,no,stream,spring,NA,6,22,20,20,120,lotic,none,21.9,23.4,72.900000000000006,still,20,"lemma, algae",10,algae,15,"grasses, forbs, willow",85,"grasses, forbs, willow, cottonwood","measured: 133, 90mm SVL"
2024-07-17T22:50:00Z,none,Springwater Wetland,LCNCA,539161,3518944,NA,NA,no,wetland,spring,39,34,22,50,2303,13,lentic,none,23,23.9,79.3,still,60,"lemma, algae",20,algae,75,"grasses, hydrocotyl, eleocharis, typha",90,"grasses, typha, eleocharis, willow","adults apx 85mm SVL, juvs 50mm SVL. Water level low/shallow"
2024-07-17T23:10:00Z,removed,Section 7,Babacomari,553765,3500290,554479,3500235,no,stream,spring,NA,14,23,10,27,77,lotic,none,22.1,22.3,83.3,still,25,algae,10,algae,20,"grasses, sedge, willow, forbs",100,"grasses, forbs, cottonwood, willow",Done in reverse
2024-07-17T23:35:00Z,none,Heart Wetlands,LCNCA,538043,3517859,NA,NA,no,wetland,spring,10,8,23,35,2338,3,lentic,none,23.4,NA,67.900000000000006,still,50,"lemma, algae",100,potamogeton,0,NA,100,"grasses, sedge",Lowest water level (JML) have witnessed at this site to date.
2024-07-17T23:41:00Z,observed,Crescent Wetlands,LCNCA,538110,3517840,NA,NA,no,wetland,spring,30,5,23,41,2350,9,lentic,none,23.4,25.5,67.900000000000006,still,20,"lemma, algae",0,NA,15,"grasses, bidens, sedge",90,"grasses, sedge, bidens",apx 70mm SVL
2024-07-17T23:52:00Z,none,Egret Wetlands,LCNCA,538073,3517773,NA,NA,no,wetland,spring,13,7,23,52,2358,6,lentic,none,23.4,23.2,67.900000000000006,still,0,NA,85,potamogeton,10,grasses,80,grasses,NA
2024-07-18T12:40:00Z,removed,Section 15,Babacomari,558470,3500013,558983,3500134,no,stream,spring,NA,5,12,40,1318,38,lotic,none,34.799999999999997,28,32.700000000000003,still,0,NA,0,NA,0,NA,95,"grasses, forbs, willow",NA
2024-07-18T14:58:00Z,observed,Section 2,Babacomari,551445,3499790,551886,3499599,no,stream,spring,NA,6,14,58,1545,47,lotic,none,34.200000000000003,30.6,42.3,still,20,"lemma, algae",10,algae,15,"grasses, forbs, willow",85,"grasses, forbs, willow, cottonwood",NA
2024-07-18T17:09:00Z,observed,Clyne Pond,LCNCA,546714,3514423,NA,NA,no,stock tank,runoff,32,26,17,09,1717,8,lentic,intermittent,29.8,31.7,42.7,breezy,60,algae,100,potamogeton,0,NA,10,grasses,BUAL in amplexus. Light rain and cows present
2024-07-18T17:30:00Z,observed,Hospital Tank,Clyne/Sands,547227,3512978,NA,NA,no,stock tank,runoff,51,34,17,30,1753,23,lentic,none,27.9,28.7,50,breezy,0,NA,10,algae,0,NA,5,grasses,"apx 65-70mm SVL. Cows were present at beginning of survey, 3 frogs became observable after waiting. Potentially more frogs in tank."
2024-07-18T18:25:00Z,none,Goat Well,Clyne/Sands,550384,3512901,NA,NA,yes,wildlife pond,well,0,0,18,25,1826,1,lentic,none,NA,NA,NA,still,0,NA,0,NA,0,NA,0,0,DRY. Sight basically destroyed by cattle. JML photos.
2024-07-18T20:16:00Z,observed,Bill's W.P,LCNCA,537982,3516405,NA,NA,no,wildlife pond,well,26,19,20,16,2043,27,lentic,none,25.2,24.4,63.1,still,100,algae,0,NA,0,NA,40,"grasses, hydrocotyl","65-70mm SVL. Well not flowing, water level apx 2m horizontal distance from usual. 31 RACH in fenced pond, 2 in cattle side."
2024-07-18T20:40:00Z,none,Section 14,Babacomari,557307,3500095,558470,3500013,no,stream,spring,NA,9,20,40,2209,89,lotic,none,21.5,22.2,88.4,breezy,5,algae,5,algae,15,"eleocharis, willow",100,"grasses, seep willow, ash, willow","Recent heavy rain, water flowing all the way to the wall"
2024-07-18T20:51:00Z,removed,Section 6,Babacomari,553078,3500061,553765,3500290,no,stream,spring,NA,13,20,51,2222,91,lotic,none,23.4,23.1,70.2,breezy,5,"lemma, algae",10,algae,15,"sedge, willow, forbs, grasses",100,"grasses, sedge, willow, cottonwood",measured 67mm SVL
2024-07-18T21:02:00Z,removed,Section 4,Babacomari,552087,3499687,552918,3499750,no,stream,spring,NA,17,21,02,2151,49,lotic,none,21.8,22.5,75.8,still,10,"lemma, algae",10,algae,25,"eleocharis, scirpus, sedge, willow",90,"grasses, sedge, willow, cottonwood",NA
2024-07-18T21:05:00Z,removed,Section 2,Babacomari,551445,3499790,551886,3499599,no,stream,spring,NA,6,21,05,2310,125,lotic,none,24.9,24.6,51.3,windy,20,"lemma, algae",10,algae,15,"grasses, forbs, willow",85,"grasses, forbs, willow, cottonwood","Measured 125, 133mm SVL"
2024-07-18T21:10:00Z,observed,Headwaters,LCNCA,539019,3517416,538868,3516363,no,stream,spring,NA,8,21,10,2250,100,lotic,intermittent,22.1,21.9,80,breezy,100,"lemma, algae",0,NA,15,"scirpus, typha, forbs, willow",100,"grasses, scirpus, typha, willow","Intermittent rain, 1 RACH observed apx 2m away from water's edge. 1 RACH in pool 24, the other 4 much further upstream (pool 11-8 apx). Seep willow makes it difficult to navigate around much of the bank."
2024-07-18T22:00:00Z,removed,Section 5,Babacomari,552918,3499750,553078,3500061,no,stream,spring,NA,8,22,00,2241,41,lotic,none,25.3,24.8,53.3,windy,15,"lemma, algae",5,algae,40,"forbs, sedge, willow, eleocharis",100,"grasses, sedge, willow, cottonwood",NA
2024-07-18T22:12:00Z,removed,Section 15,Babacomari,558470,3500013,558983,3500134,no,stream,spring,NA,5,22,12,2259,47,lotic,none,23.5,24.2,63.8,breezy,0,NA,0,NA,0,NA,20,"grasses, forbs, willow, cottonwood",Measured 195mm SVL
2024-07-18T22:30:00Z,removed,Section 7,Babacomari,553765,3500290,554479,3500235,no,stream,spring,NA,14,22,30,2304,34,lotic,none,24.1,23.7,62.8,windy,25,algae,10,algae,20,"grasses, sedge, willow, forbs",100,"grasses, forbs, cottonwood, willow","Incomplete survey, did about 1/2, stopped due to high winds"
2024-07-23T00:20:00Z,removed,Section 9,Babacomari,554939,3500021,555514,3500303,no,stream,spring,NA,9,00,20,103,43,lotic,none,19.7,23.4,74,still,5,algae,0,NA,0,NA,20,"grasses, forbs",NA
2024-07-23T12:18:00Z,observed,False Tank,Cobre Ridge,463919,3489271,NA,NA,no,stock tank,runoff,120,38,12,18,1234,16,lentic,none,33.1,30.4,50.7,still,20,"lemma, algae",15,grasses,10,grasses,85,"grasses, mesquite",NA
2024-07-23T13:12:00Z,none,Watergate Tank,Cobre Ridge,465415,3489074,NA,NA,no,stock tank,runoff,106,27,13,12,1331,19,lentic,none,32.5,33.5,38,breezy,30,"lemma, algae",30,grasses,25,"grasses, willow",75,"grasses, scrub oak, willow mesquite",NA
2024-07-23T15:00:00Z,none,Holding tank,Cobre Ridge,465835,3487204,NA,NA,no,stock tank,runoff,84,67,15,00,1520,20,lentic,none,32,34.700000000000003,41.3,breezy,0,NA,10,"grasses, potamogeton",15,"grasses, scirpus",95,"grasses, scirpus, willow",NA
2024-07-23T15:38:00Z,observed,Horse Tank,Cobre Ridge,466613,3486982,NA,NA,no,stock tank,runoff,40,14,15,38,1550,12,lentic,none,32.299999999999997,34.6,43.4,breezy,15,algae,35,"potamogeton, algae",65,"grasses, forbs",10,"grasses, forbs",NA
2024-07-23T16:55:00Z,none,Japanese Tank,Cobre Ridge,474285,3479547,NA,NA,no,stock tank,runoff,70,37,16,55,1708,13,lentic,none,29.9,31.5,49.4,still,35,algae,20,algae,10,gasses,90,"grasses, mesquite",NA
2024-07-23T17:19:00Z,none,Austerlitz Tank,Cobre Ridge,474059,3481074,NA,NA,no,stock tank,runoff,44,18,17,19,1727,8,lentic,none,32.299999999999997,30.8,37.9,still,0,NA,30,potamogeton,5,grasses,90,"grasses, oak",NA
2024-07-23T17:50:00Z,none,Loading Tank,Cobre Ridge,476476,3480972,NA,NA,no,stock tank,runoff,66,33,17,50,1759,9,lentic,none,31.5,30.8,59.5,still,50,"lemma, algae",30,potamogeton,5,grasses,70,"grasses, oak",NA
2024-07-23T18:20:00Z,none,Ruby Lakes,Cobre Ridge,477306,3478721,NA,NA,no,stock tank,runoff,195,42,18,20,1856,36,lentic,none,24.7,28.7,73.7,still,95,"lemma, algae",30,"potamogeton, algae",25,"grasses, willow",90,"grasses, willow","grasses, willow"
2024-07-23T20:33:00Z,observed,Chulo Tank,Cobre Ridge,470443,3483376,NA,NA,no,stock tank,runoff,72,45,20,33,2053,20,lentic,none,23.8,29.7,66.3,still,0,NA,10,grasses,15,grasses,95,"grasses, eleocharis, mesquite",calling
2024-07-23T20:36:00Z,observed,Section 3 House Pond,Babacomari,552082,3499617,NA,NA,no,pond,runoff,228,178,20,36,2100,24,lentic,none,23.9,26.3,66.5,still,5,algae,50,potamogeton,10,"forbs, willow",95,"grasses, eleocharis, willow, cottonwood","Only did a visual survey, no shooting."
2024-07-23T20:36:00Z,removed,Section 6,Babacomari,553078,3500061,553765,3500290,no,stream,spring,NA,13,20,36,2151,75,lotic,none,21,23.1,79.2,still,5,"lemma, algae",10,algae,15,"sedge, willow, forbs, grasses",100,"grasses, sedge, willow, cottonwood",NA
2024-07-23T20:49:00Z,removed,Section 1,Babacomari,551445,3499790,547970,3500331,no,stream,spring,NA,13,20,49,103,254,lotic,none,18.899999999999999,21.6,84.6,still,10,"lemma, algae",0,NA,5,"grasses, forbs, willow",100,"grasses, eleocharis, willow, cottonwood",1 foot increase in water level.
2024-07-23T21:04:00Z,removed,Section 2,Babacomari,551445,3499790,551886,3499599,no,stream,spring,NA,6,21,04,2319,135,lotic,none,19.3,24.3,79.900000000000006,still,10,"lemma, algae",10,algae,20,"grasses, forbs, willow",90,"grasses, forbs, willow, cottonwood",Measured 121mm SVL
2024-07-23T21:26:00Z,removed,Cemetery Tank,Cobre Ridge,472869,3483682,NA,NA,no,stock tank,runoff,68,44,21,26,2306,100,lentic,none,23,29.4,73.099999999999994,still,0,NA,10,algae,20,grasses,95,grasses,"Measured 131, 125mm SVL"
2024-07-23T21:54:00Z,removed,Section 7,Babacomari,553765,3500290,554479,3500235,no,stream,spring,NA,14,21,54,2308,74,lotic,none,22.5,23.8,80.7,still,25,algae,10,algae,20,"grasses, sedge, willow, forbs",100,"grasses, forbs, cottonwood, willow",NA
2024-07-23T23:20:00Z,removed,Section 4,Babacomari,552087,3499687,552918,3499750,no,stream,spring,NA,17,23,20,124,64,lotic,none,19.2,20.9,785,still,10,"lemma, algae",10,algae,25,"eleocharis, scirpus, sedge, willow",90,"grasses, sedge, willow, cottonwood",NA
2024-07-23T23:24:00Z,removed,Section 8,Babacomari,554479,3500235,554939,3500021,no,stream,spring,NA,7,23,24,17,53,lotic,none,20.7,21.9,76.7,still,5,algae,0,NA,10,"grasses, scirpus",70,"grasses, willow, sedge, cottonwood",NA
2024-07-25T13:23:00Z,none,Jelk's Pond,Canelo,544907,3490711,NA,NA,no,stock tank,runoff,16,2,13,23,1334,12,lentic,none,33.9,38.799999999999997,36.5,breezy,90,algae,20,algae,30,"grasses, typha",90,"grasses, typha",Very low water level
2024-07-25T13:41:00Z,observed,Jelk's Creek,Canelo,544911,3490736,544984,3490993,no,stream,spring,NA,9,13,41,1413,32,lentic,none,33.5,27.5,34.9,breezy,60,"lemma, algae",30,"potamogeton, algae",30,"grasses, scirpus, aquatic forbs, typha",100,"grasses, typha, scirpus, willow",5 eeps
2024-07-25T14:55:00Z,removed,Woodchopper Tank,Canelo,542734,3481716,NA,NA,no,stock tank,runoff,28,17,14,55,1541,46,lentic,none,32,32,32.700000000000003,breezy,5,algae,50,potamogeton,20,grasses,100,grasses,NA
2024-07-25T15:59:00Z,none,Fish Tank,Canelo,541900,3486098,NA,NA,no,stock tank,runoff,43,30,15,59,1610,11,lentic,none,33.200000000000003,33.5,29.5,breezy,20,"lemma, algae",30,potamogeton,15,grasses,100,"grasses, eleocharis",Dead cow by waters edge.
2024-07-25T16:50:00Z,observed,Jack Daniels Dam,Elgin Buffer Zone,547974,3505155,NA,NA,no,stock tank,runoff,128,32,16,50,1706,16,lentic,none,30,32,40,breezy,5,algae,40,potamogeton,15,"grasses, forbs",30,"grasses, forbs",NA
2024-07-25T17:52:00Z,none,Road Canyon W.P.,LCNCA,540859,3511398,NA,NA,no,wildlife pond,well,40,17,17,52,1807,15,lentic,none,25.8,23.3,53.3,windy,30,"lemma, algae",30,potamogeton,50,"eleocharis, bidens",30,"grasses, eleocharis, mesquite",NA
2024-07-30T00:02:00Z,removed,Section 14,Babacomari,557307,3500095,558470,3500013,no,stream,spring,NA,9,00,02,120,78,lotic,none,20.9,20.8,77.400000000000006,still,10,algae,10,algae,15,"grasses, eleocharis, willow",100,"grasses, eleocharis, willow, cottonwood",Heard calling. Completed 2 passes (not all the way to the end)
2024-07-30T14:02:00Z,none,Cemetery Tank,Cobre Ridge,472869,3483682,NA,NA,no,stock tank,runoff,67,45,14,02,1428,26,lentic,none,31.2,34.700000000000003,45.8,still,0,NA,15,"potamogeton, algae",30,grasses,95,grasses,NA
2024-07-30T15:06:00Z,none,Papago Tanks,Cobre Ridge,476721,3483479,NA,NA,no,stock tank,runoff,183,99,15,06,1535,29,lentic,none,29.7,33.6,49.7,still,15,algae,15,algae,35,willow,100,"grasses, forbs, willow",NA
2024-07-30T16:00:00Z,none,Juan Tank,Cobre Ridge,475751,3485967,NA,NA,no,stock tank,runoff,35,25,16,00,1610,10,lentic,none,31.3,33.799999999999997,37.4,still,10,"lemma, algae",5,algae,40,"grasses, eleocharis, forbs",100,"grasses, eleocharis, forbs",NA
2024-07-30T16:22:00Z,none,Border Tank,Cobre Ridge,474739,3486644,NA,NA,no,stock tank,runoff,n/r,n/r,16,22,1631,9,lentic,none,31.3,34.6,40.799999999999997,still,0,NA,0,NA,10,"grasses, forbs",100,"grasses, forbs, willow",NA
2024-07-30T17:43:00Z,observed,Mojonera Tank,Cobre Ridge,469559,3481079,NA,NA,no,stock tank,runoff,55,14,17,43,1819,36,lentic,none,29.2,NA,47.4,still,100,"lemma, algae",80,algae,40,grasses,80,"grasses, forbs",Upper dimensions: 32x20
2024-07-30T20:27:00Z,removed,Section 6,Babacomari,553078,3500061,553765,3500290,no,stream,spring,NA,13,20,27,2153,86,lotic,none,20.399999999999999,22.6,93,still,5,algae,0,NA,15,"sedge, willow, forbs",95,"grasses, sedge, willow, cottonwood",All <75mm SVL
2024-07-30T20:30:00Z,removed,Section 2,Babacomari,551445,3499790,551886,3499599,no,stream,spring,NA,6,20,30,2318,198,lotic,none,21.9,23.1,71.8,breezy,10,"lemma, algae",10,algae,20,"grasses, forbs, willow",90,"grasses, forbs, willow, cottonwood","Calling x2. Measured 128, 135, 103, 95, 100mm SVL. Lap 2 0020-0050 on back. Pools section north end of House Pond."
2024-07-30T20:37:00Z,observed,Cemetery Tank,Cobre Ridge,472869,3483682,NA,NA,no,stock tank,runoff,68,44,20,37,2134,57,lentic,none,22.6,26.1,74.099999999999994,still,0,NA,10,algae,20,grasses,95,grasses,NA
2024-07-30T20:46:00Z,removed,Section 1,Babacomari,551445,3499790,547970,3500331,no,stream,spring,NA,13,20,46,45,239,lotic,none,19.399999999999999,23.4,95.9,still,10,"lemma, algae",0,NA,5,"grasses, forbs, willow",100,"grasses, eleocharis, willow, cottonwood",Lots of juvs in big pools @ end of section. All but one were fresh morphs.
2024-07-30T20:48:00Z,removed,Section 13,Babacomari,557083,3500176,557307,3500095,no,stream,spring,NA,16,20,48,2347,51,lotic,none,24.4,24.9,73.400000000000006,still,35,algae,5,algae,5,grasses,100,"grasses, willow, cottonwood, ash","Lap 1: 2048-2109, Lap 2: 2317-2347. Measured 143mm SVL. Heard calling after finished lap 2 and went back out."
2024-07-30T21:10:00Z,removed,Section 12,Babacomari,556744,3499797,557083,3500176,no,stream,spring,NA,9,21,10,2315,125,lotic,none,22.6,23.2,72.599999999999994,still,20,algae,5,algae,10,"grasses, eleocharis, willow",95,"grasses, eleocharis, willow, cottonwood",completed 2 passes
2024-07-30T21:54:00Z,removed,Section 7,Babacomari,553765,3500290,554479,3500235,no,stream,spring,NA,14,21,54,2319,85,lotic,none,20.100000000000001,22,94,still,5,algae,0,NA,20,"sedge, willow, forbs",100,"grasses, willow, ash, cottonwood",Juvs <75mm SVL
2024-07-30T23:01:00Z,observed,Chilton Tank,Cobre Ridge,465838,3490344,NA,NA,no,stock tank,runoff,73,44,23,01,2330,29,lentic,none,22.3,28.2,78.599999999999994,still,0,NA,0,NA,15,"grasses, forbs",100,"grasses, forbs",Uncertain. Thought we saw RACA but unclear.
2024-07-30T23:18:00Z,removed,Section 3 House Pond,Babacomari,552082,3499617,NA,NA,no,pond,runoff,228,178,23,18,130,102,lentic,none,23.9,26.3,66.5,breezy,5,algae,50,potamogeton,10,"forbs, willow",95,"grasses, eleocharis, willow, cottonwood",0020-0050 in section 2
2024-07-30T23:25:00Z,removed,Section 8,Babacomari,554479,3500235,554939,3500021,no,stream,spring,NA,7,23,25,2350,25,lotic,none,21.4,24.6,92.3,still,0,NA,0,NA,0,NA,10,"forbs, willow",Juvs <75mm SVL
2024-07-30T23:37:00Z,removed,Arivaca Tank,Cobre Ridge,465686,3491105,NA,NA,no,stock tank,runoff,157,53,23,37,2354,17,lentic,none,22.2,27.6,77.8,still,50,"lemma, algae",15,algae,20,grasses,90,"grasses, mesquite",Measured 81 & 86mm SVL
2024-07-30T23:52:00Z,none,Section 9,Babacomari,554939,3500021,555514,3500303,no,stream,spring,NA,9,23,52,10,18,lotic,none,21,24.9,86.4,still,0,NA,0,NA,0,NA,10,"forbs, willow",NA
2024-07-31T14:17:00Z,none,Woodchopper Tank,Canelo,542734,3481716,NA,NA,no,stock tank,runoff,30,19,14,17,1445,28,lentic,none,19.100000000000001,26.2,84.5,still,0,NA,20,potamogeton,25,grasses,100,grasses,NA
2024-07-31T20:17:00Z,observed,Narrows,LCNCA,542585,3527814,541903,3527438,no,stream,spring,NA,9,20,17,2203,75,lotic,none,21.2,20.5,93.8,still,0,NA,10,"potamogeton, algae",30,"scirpus, forbs, watercress",90,"grasses, scirpus, cottonwood",NA
2024-07-31T20:30:00Z,removed,Section 5,Babacomari,552918,3499750,553078,3500061,no,stream,spring,NA,8,20,30,2125,55,lotic,intermittent,20.3,19.399999999999999,58.6,still,15,"lemma, algae",5,algae,40,"forbs, sedge, willow, eleocharis",100,"grasses, sedge, willow, cottonwood",Very light sprinkling. Went upstream.
2024-07-31T20:47:00Z,removed,Section 14,Babacomari,557307,3500095,558470,3500013,no,stream,spring,NA,8,20,47,2222,95,lotic,none,20.100000000000001,19.8,89.9,still,0,NA,0,NA,10,"grasses, eleocharis, forbs, willow",95,"grasses, seep willow, ash, willow",measured 152mm female
2024-07-31T20:48:00Z,removed,Section 1,Babacomari,551445,3499790,547970,3500331,no,stream,spring,NA,13,20,48,110,262,lotic,none,20.8,21.5,82.5,still,0,NA,0,NA,10,"grasses, forbs, willow",95,"grasses, eleocharis, willow, cottonwood",NA
2024-07-31T20:56:00Z,none,Section 13,Babacomari,557083,3500176,557307,3500095,no,stream,spring,NA,14,20,56,2125,29,lotic,intermittent,22.3,20.9,76.2,still,0,NA,0,NA,10,"scirpus, willow",95,"grasses, seep willow, ash, willow",NA
2024-07-31T21:26:00Z,removed,Section 4,Babacomari,552087,3499687,552918,3499750,no,stream,spring,NA,17,21,26,2236,70,lotic,intermittent,20.3,19.399999999999999,88.6,still,60,"lemma, algae",10,algae,50,"eleocharis, scirpus, sedge, willow",100,"grasses, sedge, willow, cottonwood",Very light sprinkling. Went upstream.
2024-07-31T21:27:00Z,none,Section 12,Babacomari,556744,3499797,557083,3500176,no,stream,spring,NA,9,21,27,2212,45,lotic,intermittent,21.5,21.3,82.4,still,20,algae,5,algae,10,"grasses, eleocharis, willow",95,"grasses, eleocharis, willow, cottonwood",Very tall veg
2024-07-31T22:15:00Z,removed,Section 11,Babacomari,556311,3499660,556744,3499797,no,stream,spring,NA,11,22,15,2318,63,lotic,none,20.8,21.1,88.2,still,5,algae,5,algae,15,"grasses, willow",100,"grasses, forbs, willow, cottonwood","Tons of veg, knee to shoulder high made surveying difficult."
2024-07-31T22:42:00Z,removed,Section 15,Babacomari,558470,3500013,558983,3500134,no,stream,spring,NA,5,22,42,2336,54,lotic,none,19.899999999999999,20.100000000000001,92.6,still,0,NA,0,NA,0,NA,0,0,90mm SVL
2024-07-31T23:30:00Z,removed,Section 2,Babacomari,551445,3499790,551886,3499599,no,stream,spring,NA,6,23,30,27,57,lotic,none,19.399999999999999,20,90.3,still,0,NA,0,NA,0,NA,85,"grasses, willow, ash, cottonwood","Adult removed from puddles, 1 juv in puddles the rest in regular section"
2024-08-01T00:27:00Z,none,Section 3 House Pond,Babacomari,552082,3499617,NA,NA,no,pond,runoff,228,178,00,27,128,61,lentic,none,21.2,23.2,93.2,still,0,NA,25,potamogeton,5,"forbs, willow",95,"grasses, eleocharis, willow, cottonwood","Heard calling while at runoff pond in 4, thought it was either in 3 or 2 (puddles)"
2024-08-01T14:38:00Z,none,Chilton Tank,Cobre Ridge,465838,3490344,NA,NA,no,stock tank,runoff,73,44,14,38,1506,28,lentic,none,34.6,34.1,37.6,still,0,NA,0,NA,15,"grasses, forbs",100,"grasses, forbs","Saw a large tadpole, did not appear to be RACA."
2024-08-01T15:16:00Z,none,Arivaca Tank,Cobre Ridge,465686,3491105,NA,NA,no,stock tank,runoff,157,53,15,16,1539,23,lentic,none,32.700000000000003,32.9,40,still,50,"lemma, algae",15,algae,20,grasses,90,"grasses, mesquite",NA
2024-08-01T20:43:00Z,removed,Section 11,Babacomari,556311,3499660,556744,3499797,no,stream,spring,NA,11,20,43,2206,83,lotic,none,24.8,22.8,84.6,still,0,NA,0,NA,15,"grasses, willow",100,"grasses, eleocharis, willow, cottonwood",NA
2024-08-01T20:45:00Z,removed,Section 5,Babacomari,552918,3499750,553078,3500061,no,stream,spring,NA,7,20,45,2118,100,lotic,none,22.4,23.3,82.9,still,0,NA,0,NA,25,"forbs, sedge, willow, eleocharis",100,"grasses, sedge, willow, cottonwood","All <80mm SVL. Lap 1: 2045-2118, 19/36 juvs removed. Lap 2: 2121-2228, 24/32 juvs removed."
2024-08-01T21:21:00Z,removed,Section 6,Babacomari,553078,3500061,553765,3500290,no,stream,spring,NA,13,21,21,2228,67,lotic,none,21.6,21.7,91,still,5,algae,0,NA,15,"sedge, willow, forbs",95,"grasses, sedge, willow, cottonwood",All <80mm SVL.
2024-08-01T21:51:00Z,removed,Section 1,Babacomari,551445,3499790,547970,3500331,no,stream,spring,NA,13,21,51,2355,124,lotic,none,21.2,22.1,85.8,still,0,NA,0,NA,10,"grasses, willow, tule",80,"grasses, eleocharis, willow, cottonwood",All were fresh morphs. Didn't make it to end of section.
2024-08-01T22:09:00Z,removed,Section 12,Babacomari,556744,3499797,557083,3500176,no,stream,spring,NA,9,22,09,2309,60,lotic,none,21.7,21.7,89.5,still,0,NA,0,NA,10,"eleocharis, willow",95,"grasses, willow, ash, cottonwood",NA
2024-08-06T14:24:00Z,observed,Japanese Tank,Cobre Ridge,474285,3479547,NA,NA,no,stock tank,runoff,63,39,14,24,1439,15,lentic,none,27.9,32.200000000000003,64,windy,10,"lemma, algae",0,NA,5,"grasses, forbs",90,"grasses, forbs, mesquite",NA
