"Date","surveyors","taxon","Species","No_Obs","Adult","Adults_removed","Juv","Juv_removed","Larvae","Larvae_removed","Egg_mass","Disposition","County","Site_name","Site_at","Start_NAD83_East","Start_NAD83_North","End_NAD83_East","End_NAD83_North","Dry_site","System_type","Water_source","Length_m","Width_m","Start_time","End_time","Total_survey_time","Habitat_type","Precipitation","Air_temp_150cm_C","Water_tmp_5cm_C","Relative_humidity","Wind_speed","Floating_veg_perc","Floating_species","Submerged_veg_perc","Submerged_species","Emergent_veg_perc","Emergent_species","Perimeter_veg_perc","Perimeter_species","Grazing_activity","Comments","Final_Start_NAD83_East","Final_Start_NAD83_North"
2024-08-21,"HEY, SMC","FROG","RACA",101,0,0,61,50,40,0,0,"removed","Cochise","Section 4","Babacomari",552087,3499687,552918,3499750,"no","stream","spring",NA,"15","2308","146",99,"lotic","none","20.2","18.5","79.3","still","0","0","0","0","30","eleocharis, scirpus, sedge, willow","95","grasses, sedge, willow, cottonwood","sign","Lap 1: 2308-0011, Lap 2: 0110-0146",NA,NA
2024-08-21,"HEY, SMC","FROG","RACA",15,0,0,15,9,0,0,0,"removed","Cochise","Section 5","Babacomari",552918,3499750,553078,3500061,"no","stream","spring",NA,"7","12","103",51,"lotic","none","19.5","21.2","85.9","still","0","0","0","0","25","forbs, sedge, willow, eleocharis","100","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-08-21,"HLD, SES","FROG","RACA",108,0,0,49,47,59,0,0,"removed","Cochise","Section 7","Babacomari",553765,3500290,554479,3500235,"no","stream","spring",NA,"14","2330","115",105,"lotic","none","21.2","21.8","84","still","5","algae","0","0","20","sedge, willow, forbs","100","grasses, willow, ash, cottonwood","sign","Partial survey, just shot at juv heavy spots",NA,NA
2024-08-21,"HEY, SMC","FROG","RACA",8,0,0,6,4,2,0,0,"removed","Cochise","Section 12","Babacomari",556744,3499797,557083,3500176,"no","stream","spring",NA,"9","2125","2212",47,"lotic","none","21.5","21.6","79.3","still","0","0","0","0","10","eleocharis, willow","95","grasses, willow, ash, cottonwood","sign",NA,NA,NA
2024-08-21,"HEY, SMC","none","none",0,0,0,0,0,0,0,0,"none","Cochise","Section 13","Babacomari",557083,3500176,557307,3500095,"no","stream","spring",NA,"14","2059","2125",26,"lotic","none","22.8","22.9","75.400000000000006","still","0","0","0","0","10","scirpus, willow","95","grasses, seep willow, ash, willow","sign",NA,NA,NA
2024-08-21,"HLD, SES","FROG","RACA",3,0,0,1,1,2,0,0,"removed","Cochise","Section 14","Babacomari",557307,3500095,558470,3500013,"no","stream","spring",NA,"8","2101","2204",63,"lotic","none","21","21.9","91.1","still","0","0","0","0","10","grasses, eleocharis, forbs, willow","95","grasses, seep willow, ash, willow","sign",NA,NA,NA
2024-08-21,"HLD, SES","none","none",0,0,0,0,0,0,0,0,"none","Cochise","Section 15","Babacomari",558470,3500013,558983,3500134,"no","stream","spring",NA,"5","2205","2224",19,"lotic","none","21.7","21.7","85","still","0","0","0","0","0","0","85","grasses, seep willow, ash, cottonwood","sign",NA,NA,NA
2024-08-21,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Cemetery Tank","Cobre Ridge",472869,3483682,NA,NA,"no","stock tank","runoff","65","47","1515","1523",8,"lentic","steady","28.1","31.8","59.3","breezy","0","0","10","potamogeton, algae","25","grasses","100","grasses","sign",NA,NA,NA
2024-08-21,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Arrastra Tank","Cobre Ridge",471146,3485345,NA,NA,"no","stock tank","runoff","18","6","1615","1622",7,"lentic","none","29.8","25.9","51.2","still","0","0","0","0","100","grasses, smartweed","100","grasses, smartweed","sign","Water present, but emergent veg too high and thick to see into.",NA,NA
2024-08-21,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Fraguita Tank","Cobre Ridge",469440,3486126,NA,NA,"no","stock tank","runoff","23","16","1646","1652",6,"lentic","none","29.4","30.5","51.6","still","0","0","5","grasses","30","grasses","95","grasses","sign",NA,NA,NA
2024-08-21,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Pima","Side Pocket Tank","Cobre Ridge",469567,3487382,NA,NA,"no","stock tank","runoff","37","23","1708","1714",6,"lentic","none","29.7","31.9","50.6","still","5","algae","0","0","5","grasses","5","grasses","present",NA,NA,NA
2024-08-21,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Pima","Muleshoe Tank","Cobre Ridge",468805,3488245,NA,NA,"no","stock tank","runoff","22","16","1719","1732",13,"lentic","none","30.4","28.8","50.8","still","95","lemma, algae","0","0","0","0","0","0","present",NA,NA,NA
2024-08-21,"RJV, SNA","FROG","RACA",3,0,0,3,2,0,0,0,"removed","Pima","Arivaca Tank","Cobre Ridge",465686,3491105,NA,NA,"no","stock tank","runoff","148","58","2055","2313",138,"lentic","none","22.5","26.4","89.2","still","40","lemma, algae","20","grasses, potamogeton, sedge, eleocharis","10","grasses, eleocharis","80","grasses, mesquite","sign","Great blue heron observed",NA,NA
2024-08-21,"RJV, SNA","FROG","BUAL",1,0,0,0,0,0,0,0,"observed","Pima","Chilton Tank","Cobre Ridge",465838,3490344,NA,NA,"no","stock tank","runoff","68","40","2004","2024",20,"lentic","none","23.5","27.8","90.8","still","15","lemma, algae","15","grasses, algae,  potamogeton","10","grasses","100","grasses, eleocharis","sign",NA,NA,NA
2024-08-22,"JML, KLW","FROG","RACA",198,0,0,198,143,0,0,0,"removed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2030","2350",160,"lotic","none","17.8","23.2","87.7","still","0","0","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign",NA,NA,NA
2024-08-22,"JML, KLW","FROG","RACH",2,2,0,0,0,0,0,0,"observed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2030","2350",160,"lotic","none","17.8","23.2","87.7","still","0","0","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign","1 calling. UTM 548253 3500195",NA,NA
2024-08-22,"HEY, SMC","FROG","RACA",10,0,0,10,6,0,0,0,"removed","Santa Cruz","Section 2","Babacomari",551445,3499790,551886,3499599,"no","stream","spring",NA,"6","2113","2205",52,"lotic","none","19.3","21.2","83.5","still","20","lemma, algae","0","0","0","0","85","grasses, willow, ash, cottonwood","sign",NA,NA,NA
2024-08-22,"HEY, SMC","FROG","RACA",2,1,1,1,1,0,0,0,"removed","Santa Cruz","Section 3 House Pond","Babacomari",552082,3499617,NA,NA,"no","pond","runoff","228","178","2020","2111",51,"lentic","none","20.100000000000001","24.8","81.2","still","5","algae","25","potamogeton","5","grasses, forbs, willow","100","grasses, eleocharis, willow, cottonwood","sign","155mm SVL",NA,NA
2024-08-22,"HEY, SMC","FROG","RACA",98,0,0,65,45,33,0,0,"removed","Cochise","Section 4","Babacomari",552087,3499687,552918,3499750,"no","stream","spring",NA,"15","2225","2340",75,"lotic","none","17.100000000000001","18.100000000000001","88.6","still","0","0","0","0","30","eleocharis, scirpus, sedge, willow","95","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-08-22,"HLD, SES","FROG","RACA",27,0,0,23,19,4,0,0,"removed","Cochise","Section 5","Babacomari",552918,3499750,553078,3500061,"no","stream","spring",NA,"7","2017","2153",96,"lotic","none","20.100000000000001","19.899999999999999","87.4","still","0","0","0","0","25","forbs, sedge, willow, eleocharis","100","grasses, sedge, willow, cottonwood","sign","surveyed down and back",NA,NA
2024-08-22,"HLD, SES","TURTLE","KISO",27,0,0,23,19,4,0,0,"removed","Cochise","Section 5","Babacomari",552918,3499750,553078,3500061,"no","stream","spring",NA,"7","2017","2153",96,"lotic","none","20.100000000000001","19.899999999999999","87.4","still","0","0","0","0","25","forbs, sedge, willow, eleocharis","100","grasses, sedge, willow, cottonwood","sign","surveyed down and back",NA,NA
2024-08-22,"HLD, SES","FROG","RACA",81,0,0,31,25,50,0,0,"removed","Cochise","Section 7","Babacomari",553765,3500290,554479,3500235,"no","stream","spring",NA,"14","2238","2330",52,"lotic","none","21.3","19.100000000000001","83.1","still","5","algae","0","0","20","sedge, willow, forbs","100","grasses, willow, ash, cottonwood","sign","Partial survey, removing juvs at a couple sites",NA,NA
2024-08-22,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Worry 14","Babacomari",545890,3500861,NA,NA,"no","stock tank","runoff","27","26","1409","1414",5,"lentic","none","24.2","28.2","71.8","still","5","algae","5","algae","5","grasses","5","grasses","sign","3 ducks",NA,NA
2024-08-22,"RJV, SNA","FROG","SPMU",5,0,0,5,0,0,0,0,"observed","Santa Cruz","Hay T Tank","Babacomari",546344,3500970,NA,NA,"no","stock tank","runoff","54","36","1419","1432",23,"lentic","none","24.4","27","75.5","breezy","0","0","0","0","70","smartweed","80","grasses, forbs","sign","19x9 puddle next to this tank w same veg",NA,NA
2024-08-22,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Spartacus Pond","Canelo",544862,3491038,NA,NA,"no","stock tank","runoff","n/r","n/r","1527","1529",2,"lentic","intermittent","n/r","n/r","n/r","still","0","0","0","0","0","0","0","0","none",NA,NA,NA
2024-08-22,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Woodchopper Tank","Canelo",542734,3481716,NA,NA,"no","stock tank","runoff","29","18","1621","1850",29,"lentic","intermittent","23.4","26.9","68.5","still","5","algae","50","potamogeton, algae","15","grasses","100","grasses, smartweed","sign","snails present",NA,NA
2024-08-22,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Woodchopper Tank","Canelo",542734,3481716,NA,NA,"no","stock tank","runoff","29","18","2002","2049",47,"lentic","intermittent","18.5","23.7","94.9","still","5","algae","50","potamogeton, algae","15","grasses","100","grasses, smartweed","sign",NA,NA,NA
2024-08-22,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Fish Tank","Canelo",541900,3486098,NA,NA,"no","stock tank","runoff","57","35","2151","2204",13,"lentic","none","17.5","24.4","93","still","15","lemma, algae","10","potamogeton","35","grasses, smartweed","100","grasses, eleocharis","sign",NA,NA,NA
2024-08-22,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Double Tank","Canelo",541283,3486809,NA,NA,"no","stock tank","runoff","53","36","2221","2237",16,"lentic","none","17.899999999999999","22.5","96.9","still","5","lemma, algae","0","0","5","grasses, eleocharis","75","grasses, eleocharis","sign","small pond: 23x16m no veg",NA,NA
2024-08-22,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Cochise","Worry 14","Babacomari",545890,3500861,NA,NA,"no","stock tank","runoff","27","26","27","34",7,"lentic","none","16.2","15","97.3","still","5","algae","5","algae","5","grasses","5","grasses","sign",NA,NA,NA
2024-08-22,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","TNC, Lower","Canelo",544875,3492309,544978,3492466,"no","stream","spring",NA,"6","2307","2327",20,"lotic","none","17.399999999999999","18.399999999999999","90","still","5","algae","10","algae","15","scirpus","100","grasses, scirpus, willow","none",NA,NA,NA
2024-08-22,"RJV, SNA","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","TNC, Upper","Canelo",544852,3492268,544813,3492004,"no","stream","spring",NA,"6","2327","2348",21,"lotic","none","16.8","18.399999999999999","93.6","still","5","algae","15","potamogeton, algae","10","grasses, scirpus","100","grasses, willow","none",NA,NA,NA
2024-08-27,"RJV, HEY","FROG","RACA",5,0,0,5,1,0,0,0,"removed","Pima","Honnas Tank","Cobre Ridge",466756,3494384,NA,NA,"no","stock tank","runoff","19","12","1400","1427",27,"lentic","none","31.2","32.799999999999997","42.3","still","75","lemma, algae","0","0","0","0","70","grasses, forbs","none","85mm SVL",NA,NA
2024-08-27,"RJV, HEY","FROG","RACA",43,3,0,40,0,0,0,0,"observed","Pima","Roadside Tank","Cobre Ridge",468203,3491462,NA,NA,"no","stock tank","runoff","15","11","1450","1500",10,"lentic","none","34","31.2","30.2","still","0","0","0","0","5","grasses, algae","95","grasses, ash, acacia, forbs","none",NA,NA,NA
2024-08-27,"RJV, HEY","none","none",0,0,0,0,0,0,0,0,"none","Pima","Muleshoe Tank","Cobre Ridge",468805,3488245,NA,NA,"no","stock tank","runoff","23","15","1523","1530",7,"lentic","none","31.4","31.3","35.799999999999997","still","60","lemma, algae","0","0","0","0","15","grasses","sign",NA,NA,NA
2024-08-27,"RJV, HEY","FROG","RACA",5,0,0,5,0,0,0,0,"observed","Pima","Arivaca Tank","Cobre Ridge",465686,3491105,NA,NA,"no","stock tank","runoff","136","53","1608","1630",12,"lentic","none","30","29.9","39.1","still","30","lemma, algae","15","potamogeton, algae","15","grasses, eleocharis, forbs","100","grasses, forbs, mesquite","none","black-necked stilts present",NA,NA
2024-08-27,"RJV, HEY","none","none",0,0,0,0,0,0,0,0,"none","Pima","Chilton Tank","Cobre Ridge",465838,3490344,NA,NA,"no","stock tank","runoff","71","42","1655","1704",9,"lentic","none","28.4","29.2","44.3","still","5","lemma, algae","15","potamogeton, algae","25","grasses, eleocharis, forbs","100","grasses, forbs, mesquite","sign",NA,NA,NA
2024-08-27,"RJV, HEY","FROG","RACA",13,0,0,13,6,0,0,0,"removed","Pima","Arivaca Tank","Cobre Ridge",465686,3491105,NA,NA,"no","stock tank","runoff","136","53","2027","2210",43,"lentic","none","23.5","26.6","53.5","still","30","lemma, algae","15","potamogeton, algae","15","grasses, eleocharis, forbs","100","grasses, forbs, mesquite","none","80, 90, 97mm",NA,NA
2024-08-27,"RJV, HEY","FROG","BUAL",8,8,0,0,0,0,0,0,"observed","Pima","Arivaca Tank","Cobre Ridge",465686,3491105,NA,NA,"no","stock tank","runoff","136","53","2027","2210",43,"lentic","none","23.5","26.6","53.5","still","30","lemma, algae","15","potamogeton, algae","15","grasses, eleocharis, forbs","100","grasses, forbs, mesquite","none",NA,NA,NA
2024-08-27,"RJV, HEY","FROG","BUPU",1,1,0,0,0,0,0,0,"observed","Pima","Arivaca Tank","Cobre Ridge",465686,3491105,NA,NA,"no","stock tank","runoff","136","53","2027","2210",43,"lentic","none","23.5","26.6","53.5","still","30","lemma, algae","15","potamogeton, algae","15","grasses, eleocharis, forbs","100","grasses, forbs, mesquite","none",NA,NA,NA
2024-08-27,"RJV, HEY","FROG","RACA",20,0,0,20,2,0,0,0,"removed","Pima","Roadside Tank","Cobre Ridge",468203,3491462,NA,NA,"no","stock tank","runoff","15","11","2248","2332",44,"lentic","none","22.9","27.1","60.9","still","0","0","0","0","5","grasses, algae","95","grasses, ash, acacia, forbs","none",NA,NA,NA
2024-08-27,"RJV, HEY","FROG","BUAL",4,0,0,0,0,0,0,0,"observed","Pima","Roadside Tank","Cobre Ridge",468203,3491462,NA,NA,"no","stock tank","runoff","15","11","2248","2332",44,"lentic","none","22.9","27.1","60.9","still","0","0","0","0","5","grasses, algae","95","grasses, ash, acacia, forbs","none",NA,NA,NA
2024-08-27,"JML, SNA, HLD","FROG","RACA",365,0,0,365,256,0,0,0,"removed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2009","2321",192,"lotic","none","26.1","24.5","53.2","still","0","0","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign","SNA & HLD went downstream, obs 139 rem 84, obs 1 RACH. JML went upstream to populated pools, obs 226 rem 172, 2 RACH calling",NA,NA
2024-08-27,"JML, SNA, HLD","FROG","RACH",3,3,0,0,0,0,0,0,"observed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2009","2321",192,"lotic","none","26.1","24.5","53.2","still","0","0","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign","SNA & HLD went downstream, obs 139 rem 84, obs 1 RACH. JML went upstream to populated pools, obs 226 rem 172, 2 RACH calling",NA,NA
2024-08-27,"JML, SNA, HLD","FROG","SPMU",1,1,0,0,0,0,0,0,"observed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2009","2321",192,"lotic","none","26.1","24.5","53.2","still","0","0","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign","SNA & HLD went downstream, obs 139 rem 84, obs 1 RACH. JML went upstream to populated pools, obs 226 rem 172, 2 RACH calling",NA,NA
2024-08-27,"KLW, JLS","FROG","RACA",103,0,0,103,73,0,0,0,"removed","Cochise","Section 4","Babacomari",552087,3499687,552918,3499750,"no","stream","spring",NA,"15","2003","2156",113,"lotic","none","23.2","19.8","55.2","still","0","0","0","0","30","eleocharis, scirpus, sedge, willow","95","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-08-27,"KLW, JLS","FROG","RACA",20,0,0,20,16,0,0,0,"removed","Cochise","Section 5","Babacomari",552918,3499750,553078,3500061,"no","stream","spring",NA,"7","2205","2242",37,"lotic","none","23.2","19.8","55.2","still","0","0","0","0","25","forbs, sedge, willow, eleocharis","100","grasses, sedge, willow, cottonwood","sign","surveyed down and back",NA,NA
2024-08-27,"KLW, JLS","FROG","RACA",64,0,0,64,42,0,0,0,"removed","Cochise","Section 6","Babacomari",553078,3500061,553765,3500290,"no","stream","spring",NA,"13","2325","45",80,"lotic","none","19.7","20.8","84.4","still","10","lemma, algae","5","algae","15","sedge, willow, forbs","95","grasses, sedge, willow, cottonwood","sign","Water level low, pools separated",NA,NA
2024-08-27,"SMC, SES","FROG","RACA",131,0,0,69,51,62,0,0,"removed","Cochise","Section 7","Babacomari",553765,3500290,554479,3500235,"no","stream","spring",NA,"14","2030","2217",107,"lotic","none","23.8","21.7","63.8","still","5","algae","0","0","20","sedge, willow, forbs","100","grasses, willow, ash, cottonwood","sign",NA,NA,NA
2024-08-27,"SMC, SES","FROG","RACA",32,0,0,32,29,0,0,0,"removed","Cochise","Section 8","Babacomari",554479,3500235,554939,3500021,"no","stream","spring",NA,"7","2249","2337",48,"lotic","intermittent","n/r","n/r","n/r","still","0","0","0","0","0","0","10","forbs, willow","sign",NA,NA,NA
2024-08-27,"SMC, SES","FROG","RACA",11,0,0,11,8,0,0,0,"removed","Cochise","Section 9","Babacomari",554939,3500021,555514,3500303,"no","stream","spring",NA,"7","2340","31",51,"lotic","none","22.4","22","66.599999999999994","still","0","0","0","0","0","0","10","forbs, willow","sign",NA,NA,NA
2024-08-27,"SMC, SES","FROG","RACA",1,0,0,1,0,0,0,0,"observed","Cochise","Section 10","Babacomari",555514,3500303,556311,3499660,"no","stream","spring",NA,"3","34","119",45,"lotic","none","22.8","20.399999999999999","72","still","0","0","0","0","0","0","0","0","sign",NA,NA,NA
2024-08-28,"RJV, HEY","FROG","RACA",1,0,0,1,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","runoff","16","7","1405","1416",11,"lentic","none","29.3","27.8","42.1","breezy","15","algae","10","algae","90","grasses, typha, forbs, willow","100","grasses, typha, forbs, willow","sign","2 juvs obs in nearby cattle water tank",NA,NA
2024-08-28,"RJV, HEY","TURTLE","KISO",2,2,0,0,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","runoff","16","7","1405","1416",11,"lentic","none","29.3","27.8","42.1","breezy","15","algae","10","algae","90","grasses, typha, forbs, willow","100","grasses, typha, forbs, willow","sign",NA,NA,NA
2024-08-28,"RJV, HEY","FROG","RACA",7,0,0,7,0,0,0,0,"observed","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544984,3490993,"no","stream","spring",NA,"9","1416","1502",6,"lentic","none","28.3","21.1","41.3","breezy","50","lemma, algae","70","potamogeton, algae","80","typha, scirpus, forbs, willow","100","grasses, forbs, typha, cottonwood","sign",NA,NA,NA
2024-08-28,"RJV, HEY","TURTLE","KISO",4,4,0,0,0,0,0,0,"observed","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544984,3490993,"no","stream","spring",NA,"9","1416","1502",6,"lentic","none","28.3","21.1","41.3","breezy","50","lemma, algae","70","potamogeton, algae","80","typha, scirpus, forbs, willow","100","grasses, forbs, typha, cottonwood","sign",NA,NA,NA
2024-08-28,"RJV, HEY","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Pauline Tank","Canelo",546283,3483274,NA,NA,"no","stock tank","runoff","27","13","1618","1630",12,"lentic","none","27.7","30.7","38.799999999999997","still","50","algae","5","algae","35","grasses","95","grasses, forbs","present",NA,NA,NA
2024-08-28,"RJV, HEY","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Middle Canyon Tank","Canelo",544728,3483282,NA,NA,"no","stock tank","runoff","43","33","1712","1723",11,"lentic","none","26.7","30.4","40.700000000000003","still","10","algae","5","algae","5","grasses, forbs","20","grasses, forbs","sign",NA,NA,NA
2024-08-28,"RJV, HEY","FROG","RAYA",69,4,0,65,0,0,0,0,"observed","Pima","Coldspring","LCNCA",539671,3523726,540306,3524938,"no","stream","spring",NA,"17","2210","14",124,"lotic","none","16.5","20.7","79.3","still","55","lemma, algae","25","potamogeton, algae","60","grasses, typha, forbs, willow","100","grasses, forbs, willow, cottonwood","sign","4 toe clip samples: #1 adult, #2 adult 83mm, #3 adult, #4 juv 50mm",NA,NA
2024-08-28,"RJV, HEY","FROG","RACH",8,2,0,6,0,0,0,0,"observed","Pima","Coldspring","LCNCA",539671,3523726,540306,3524938,"no","stream","spring",NA,"17","2210","14",124,"lotic","none","16.5","20.7","79.3","still","55","lemma, algae","25","potamogeton, algae","60","grasses, typha, forbs, willow","100","grasses, forbs, willow, cottonwood","sign",NA,NA,NA
2024-08-28,"RJV, HEY","TURTLE","KISO",1,1,0,0,0,0,0,0,"observed","Pima","Coldspring","LCNCA",539671,3523726,540306,3524938,"no","stream","spring",NA,"17","2210","14",124,"lotic","none","16.5","20.7","79.3","still","55","lemma, algae","25","potamogeton, algae","60","grasses, typha, forbs, willow","100","grasses, forbs, willow, cottonwood","sign",NA,NA,NA
2024-08-28,"JML","FROG","RACA",8,1,1,7,3,0,0,0,"removed","Santa Cruz","Section 2","Babacomari",551445,3499790,551886,3499599,"no","stream","spring",NA,"6","2012","2209",57,"lotic","none","17.899999999999999","19.5","86.4","still","0","0","0","0","0","0","85","grasses, willow, ash, cottonwood","sign","juvs 70-80mm, adult apx 140mm (not collected). 0/2 removed in pools near house. 1/1 adult, 3/5 juvs removed in northern side pools",NA,NA
2024-08-28,"SNA, HLD","FROG","RACA",81,0,0,69,58,12,0,0,"removed","Cochise","Section 4","Babacomari",552087,3499687,552918,3499750,"no","stream","spring",NA,"15","1955","2217",138,"lotic","none","17.5","19.5","88.9","still","0","0","0","0","30","eleocharis, scirpus, sedge, willow","95","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-08-28,"SNA, HLD","FROG","RACA",6,0,0,6,3,0,0,0,"removed","Cochise","Section 5","Babacomari",552918,3499750,553078,3500061,"no","stream","spring",NA,"7","2227","2254",27,"lotic","none","18.7","22.8","80.599999999999994","still","0","0","0","0","25","forbs, sedge, willow, eleocharis","100","grasses, sedge, willow, cottonwood","sign","surveyed down and back",NA,NA
2024-08-28,"SNA, HLD","FROG","RACA",24,0,0,16,9,8,1,0,"removed","Cochise","Section 6","Babacomari",553078,3500061,553765,3500290,"no","stream","spring",NA,"13","2258","15",77,"lotic","none","16.5","20","86.9","still","10","lemma, algae","5","algae","15","sedge, willow, forbs","95","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-08-28,"JML","TURTLE","KIFL",1,0,0,0,0,0,0,0,"observed","Cochise","Section 10","Babacomari",555514,3500303,556311,3499660,"no","stream","spring",NA,"5","2341","150",129,"lotic","none","18.399999999999999","18.899999999999999","77.900000000000006","still","0","0","0","0","0","0","0","0","sign","PHOTO. Initially thought to be adult RACA, spent 90min the following afternoon waiting and only saw the Yellow Mud Turtle",NA,NA
2024-08-28,"SES, KLW","FROG","RACA",6,0,0,6,5,0,0,0,"removed","Cochise","Section 11","Babacomari",556311,3499660,556744,3499797,"no","stream","spring",NA,"11","2013","2129",114,"lotic","none","19","21.1","64.5","still","0","0","0","0","15","grasses, willow","100","grasses, eleocharis, willow, cottonwood","sign","Lap 1: 2013-2129, Lap 2: 0029-0107",NA,NA
2024-08-28,"SES, KLW","FROG","RACA",6,6,6,0,0,0,0,0,"removed","Cochise","Section 12","Babacomari",556744,3499797,557083,3500176,"no","stream","spring",NA,"9","2135","2213",76,"lotic","none","17.899999999999999","20.100000000000001","77.599999999999994","still","0","0","0","0","10","eleocharis, willow","95","grasses, willow, ash, cottonwood","sign","Lap 1: 2135-2213, Lap 2: 2332-0010",NA,NA
2024-08-28,"SES, KLW","FROG","RACA",6,0,0,5,5,1,0,0,"removed","Cochise","Section 13","Babacomari",557083,3500176,557307,3500095,"no","stream","spring",NA,"14","2213","2232",161,"lotic","none","17.899999999999999","20.100000000000001","77.599999999999994","still","0","0","0","0","10","scirpus, willow","95","grasses, seep willow, ash, willow","sign","Lap 1: 2213-2232, Lap 2: 2310-2332",NA,NA
2024-08-29,"SNA, HLD","FROG","RACA",182,0,0,182,132,0,0,0,"removed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2019","2358",219,"lotic","none","24.1","21.2","46.8","still","10","lemma, algae","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign",NA,NA,NA
2024-08-29,"SNA, HLD","FROG","RACH",6,0,0,0,0,0,0,0,"observed","Santa Cruz","Section 1","Babacomari",551445,3499790,547970,3500331,"no","stream","spring",NA,"13","2019","2358",219,"lotic","none","24.1","21.2","46.8","still","10","lemma, algae","0","0","10","grasses, willow, tule","80","grasses, eleocharis, willow, cottonwood","sign","RACH calling in duckweed pool",NA,NA
2024-08-29,"SES, KLW","FROG","RACA",114,0,0,88,84,26,1,0,"removed","Cochise","Section 4","Babacomari",552087,3499687,552918,3499750,"no","stream","spring",NA,"15","2000","2142",102,"lotic","none","23.7","19.5","41.4","still","30","lemma, algae","0","0","30","eleocharis, scirpus, sedge, willow","95","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-08-29,"SES, KLW","FROG","RACA",16,0,0,15,13,1,0,0,"removed","Cochise","Section 5","Babacomari",552918,3499750,553078,3500061,"no","stream","spring",NA,"7","2143","2215",32,"lotic","none","23.7","19.5","41.4","still","0","0","0","0","25","forbs, sedge, willow, eleocharis","100","grasses, sedge, willow, cottonwood","sign","surveyed down and back",NA,NA
2024-08-29,"SES, KLW","FROG","RACA",30,0,0,28,24,2,0,0,"removed","Cochise","Section 6","Babacomari",553078,3500061,553765,3500290,"no","stream","spring",NA,"13","2216","2332",76,"lotic","none","18.600000000000001","21.2","60.6","still","5","lemma, algae","5","algae","15","sedge, willow, forbs","95","grasses, sedge, willow, cottonwood","sign",NA,NA,NA
2024-08-29,"RJV, HEY","FROG","RAYA",13,1,0,12,0,0,0,0,"observed","Pima","Pump Canyon","LCNCA",541072,3526464,540306,3524938,"no","stream","spring",NA,"6","1947","2143",116,"lotic","none","23.7","21.8","45.5","still","0","0","5","potamogeton, algae","15","grasses, forbs, eleocharis, ash","65","grasses, forbs, eleocharis, ash","sign","Completed 2 laps - 1st from 1947-2043, 2nd from 2043-2143. toes samples collected: #1 RAYA, adult male 85mm, #2 RAYA 40mm",NA,NA
